4.0402750013021001	11219880
4.0402750013021001	11219880
4.0402750013021001	11219880
4.0603220007021020	11219882
4.0603220007021020	11219882
4.0402100102021000	11219885
4.0402100102021000	11219885
4.0402100102021000	11219885
4.0603180100021000	11219889
4.0603180100021000	11219889
4.0603180100021000	11219889
4.0603180100021000	11219889
4.0603180100021000	11219889
4.0603180100021000	11219889
2.0201500035003000	11219891
2.0201500035003000	11219891
2.0201500035003000	11219891
2.0201500035003000	11219891
2.0201500035003000	11219891
2.0201500035003000	11219891
2.0201100025003000	11219896
2.0201120025003000	11219901
2.0201120025003000	11219901
2.0201150025003000	11219906
2.0201150025003000	11219906
2.0201150025003000	11219906
2.0201220025003000	11219911
2.0201220025003000	11219911
2.0201220025003000	11219911
2.0201330025003000	11219916
2.0201330025003000	11219916
2.0201560025003000	11219921
2.0201750025133000	11219926
2.0201820025003000	11219930
2.0201100015003000	11219935
2.0201100015003000	11219935
2.0402100015003000	11219940
2.0201120015003000	11219944
2.0201120015003000	11219944
2.0201180015003000	11219949
2.0201180015003000	11219949
2.0201180015003000	11219949
2.0201180015003000	11219949
2.0201180015003000	11219949
2.0201180015003000	11219949
2.0201220015003000	11219954
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0201330015003000	11219959
2.0402330015003000	11219964
2.0402330015003000	11219964
2.0201470015032000	11219969
2.0402560015003000	11219973
2.0402560015003000	11219973
2.0402560015003000	11219973
2.0402560015003000	11219973
2.0402560015003000	11219973
2.0402560015003000	11219973
2.0201680015003000	11219978
2.0201680015003000	11219978
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201100005003000	11219982
2.0201220005003000	11219987
2.0201220005003000	11219987
2.0402470005003000	11219992
2.0201100104032001	11219997
2.0201100104032001	11219997
2.0201100104032001	11219997
2.0201100104032001	11219997
2.0201100104032001	11219997
2.0201100104032001	11219997
2.0402100105003000	11220002
2.0402100105003000	11220002
2.0402100105003000	11220002
2.0201470102003000	11220007
2.0201100202003000	11220012
2.0201100202003000	11220012
2.0201100202003000	11220012
2.0402100205003000	11220017
2.0402100205003000	11220017
2.0402100205003000	11220017
2.0402100205003000	11220017
2.0402100205003000	11220017
2.0402150202003000	11220022
2.0402150202003000	11220022
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0201100302003001	11220026
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100302003003	11220031
2.0402100304019000	11220036
2.0402100304019000	11220036
2.0402100304019000	11220036
2.0402100304019000	11220036
2.0402220302003000	11220041
2.0402330302003000	11220047
2.0402330302003000	11220047
2.0402330302003000	11220047
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201470301003000	11220052
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
2.0201100401019000	11220058
